date,usd_toman,gold_18k_toman,source
2013-07-22,3120.0,100000.0,tgju
2013-07-23,3165.0,103000.0,tgju
2013-07-24,3160.0,102000.0,tgju
2013-07-27,3180.0,104000.0,tgju
2013-07-28,3170.0,103000.0,tgju
2013-07-31,3180.0,103000.0,tgju
2013-08-03,3240.0,104000.0,tgju
2013-08-04,3200.0,103000.0,tgju
2013-08-05,3190.0,102000.0,tgju
2013-08-06,3225.0,102000.0,tgju
2013-08-07,3215.0,103000.0,tgju
2013-08-11,3225.0,105000.0,tgju
2013-08-12,3195.0,104000.0,tgju
2013-08-13,3195.0,104000.0,tgju
2013-08-14,3200.0,104000.0,tgju
2013-08-17,3158.0,106000.0,tgju
2013-08-18,3145.0,106000.0,tgju
2013-08-19,3100.0,106000.0,tgju
2013-08-20,3095.0,104000.0,tgju
2013-08-21,3120.0,104000.0,tgju
2013-08-24,3120.0,105000.0,tgju
2013-08-25,3125.0,106000.0,tgju
2013-08-26,3175.0,106000.0,tgju
2013-08-27,3300.0,113000.0,tgju
2013-08-28,3240.0,110000.0,tgju
2013-08-31,3240.0,112000.0,tgju
2013-09-03,3305.0,114000.0,tgju
2013-09-04,3320.0,113000.0,tgju
2013-09-07,3290.0,111000.0,tgju
2013-09-08,3285.0,112000.0,tgju
2013-09-09,3200.0,110000.0,tgju
2013-09-10,3180.0,107000.0,tgju
2013-09-11,3180.0,105000.0,tgju
2013-09-14,3170.0,101000.0,tgju
2013-09-15,3130.0,102000.0,tgju
2013-09-16,3060.0,98300.0,tgju
2013-09-17,3080.0,98000.0,tgju
2013-09-18,3080.0,102000.0,tgju
2013-09-21,2930.0,95000.0,tgju
2013-09-22,2935.0,95000.0,tgju
2013-09-23,2935.0,94000.0,tgju
2013-09-24,3070.0,99000.0,tgju
2013-09-25,3050.0,99000.0,tgju
2013-09-28,3065.0,99000.0,tgju
2013-09-29,3035.0,100000.0,tgju
2013-09-30,3055.0,99000.0,tgju
2013-10-01,3055.0,97000.0,tgju
2013-10-02,3035.0,98000.0,tgju
2013-10-05,3055.0,99000.0,tgju
2013-10-06,3045.0,98000.0,tgju
2013-10-07,3050.0,99000.0,tgju
2013-10-08,3035.0,98000.0,tgju
2013-10-09,3040.0,98000.0,tgju
2013-10-12,3015.0,95000.0,tgju
2013-10-13,3035.0,95000.0,tgju
2013-10-14,3035.0,96000.0,tgju
2013-10-19,3015.0,98000.0,tgju
2013-10-20,2995.0,97000.0,tgju
2013-10-21,3010.0,97200.0,tgju
2013-10-22,3010.0,98800.0,tgju
2013-10-26,3010.0,99000.0,tgju
2013-10-27,3010.0,99000.0,tgju
2013-10-28,3015.0,99000.0,tgju
2013-10-29,3005.0,99000.0,tgju
2013-10-30,3005.0,99000.0,tgju
2013-11-02,3040.0,97000.0,tgju
2013-11-03,3030.0,98000.0,tgju
2013-11-04,3010.0,97000.0,tgju
2013-11-05,3018.0,97000.0,tgju
2013-11-06,3015.0,97000.0,tgju
2013-11-09,3025.0,95000.0,tgju
2013-11-10,3015.0,95000.0,tgju
2013-11-11,3018.0,95000.0,tgju
2013-11-16,3010.0,95000.0,tgju
2013-11-17,3003.0,94000.0,tgju
2013-11-18,3007.0,93000.0,tgju
2013-11-19,3005.0,94000.0,tgju
2013-11-20,3010.0,92000.0,tgju
2013-11-23,2940.0,91000.0,tgju
2013-11-24,2915.0,85000.0,tgju
2013-11-25,2975.0,88000.0,tgju
2013-11-26,2990.0,88000.0,tgju
2013-11-27,2962.0,89000.0,tgju
2013-11-30,2953.0,90000.0,tgju
2013-12-01,2953.0,89000.0,tgju
2013-12-02,2945.0,88000.0,tgju
2013-12-03,2955.0,88000.0,tgju
2013-12-04,2952.0,89000.0,tgju
2013-12-07,2946.0,88000.0,tgju
2013-12-08,2942.0,89000.0,tgju
2013-12-09,2948.0,89000.0,tgju
2013-12-10,2939.0,90000.0,tgju
2013-12-11,2935.0,90000.0,tgju
2013-12-14,2952.0,90000.0,tgju
2013-12-15,2947.0,89000.0,tgju
2013-12-16,2944.0,89000.0,tgju
2013-12-17,2949.0,89000.0,tgju
2013-12-18,2945.0,89000.0,tgju
2013-12-21,2956.0,87000.0,tgju
2013-12-24,2967.0,88000.0,tgju
2013-12-28,3015.0,89000.0,tgju
2013-12-29,3006.0,89000.0,tgju
2013-12-30,3007.0,89000.0,tgju
2014-01-04,2974.0,90000.0,tgju
2014-01-05,2980.0,90000.0,tgju
2014-01-06,2985.0,90000.0,tgju
2014-01-07,2990.0,90000.0,tgju
2014-01-08,2980.0,90000.0,tgju
2014-01-11,2979.0,91000.0,tgju
2014-01-12,2956.0,89000.0,tgju
2014-01-13,2963.0,90000.0,tgju
2014-01-14,2957.0,89000.0,tgju
2014-01-15,2957.0,89000.0,tgju
2014-01-18,2936.0,89000.0,tgju
2014-01-20,2934.0,87800.0,tgju
2014-01-21,2951.0,87800.0,tgju
2014-01-22,2940.0,88200.0,tgju
2014-01-25,2945.0,88200.0,tgju
2014-01-26,2949.0,88850.0,tgju
2014-01-27,2948.0,88340.0,tgju
2014-01-28,2942.0,88440.0,tgju
2014-01-29,2935.0,88680.0,tgju
2014-02-01,2946.0,89062.0,tgju
2014-02-02,2954.0,89224.0,tgju
2014-02-03,2947.0,89755.0,tgju
2014-02-04,2951.0,89593.0,tgju
2014-02-05,2959.0,89847.0,tgju
2014-02-06,2960.0,89893.0,tgju
2014-02-08,2946.0,90632.0,tgju
2014-02-09,2951.0,90216.0,tgju
2014-02-10,2950.0,90771.0,tgju
2014-02-12,2952.0,92894.0,tgju
2014-02-13,2953.0,93287.0,tgju
2014-02-15,2948.0,95572.0,tgju
2014-02-16,2952.0,95341.0,tgju
2014-02-17,2952.0,96034.0,tgju
2014-02-18,2952.0,95480.0,tgju
2014-02-19,2953.0,95572.0,tgju
2014-02-20,2950.0,95111.0,tgju
2014-02-22,2960.0,95803.0,tgju
2014-02-23,2984.0,95780.0,tgju
2014-02-24,2990.0,97511.0,tgju
2014-02-25,2988.0,98273.0,tgju
2014-02-26,3009.0,96957.0,tgju
2014-02-27,3010.0,97488.0,tgju
2014-03-01,3059.0,97835.0,tgju
2014-03-02,3107.0,98319.0,tgju
2014-03-03,3064.0,101230.0,tgju
2014-03-04,3052.0,98989.0,tgju
2014-03-05,3049.0,99312.0,tgju
2014-03-06,3046.0,99774.0,tgju
2014-03-08,3044.0,98573.0,tgju
2014-03-09,3071.0,98850.0,tgju
2014-03-10,3055.0,99381.0,tgju
2014-03-11,3037.0,99035.0,tgju
2014-03-12,3036.0,99381.0,tgju
2014-03-13,3044.0,99958.0,tgju
2014-03-15,3020.0,100070.0,tgju
2014-03-16,2996.0,100000.0,tgju
2014-03-17,3000.0,98850.0,tgju
2014-03-18,3014.0,97673.0,tgju
2014-03-19,3017.0,97073.0,tgju
2014-03-25,3050.0,97073.0,tgju
2014-03-26,3058.0,97188.0,tgju
2014-03-27,3057.0,96957.0,tgju
2014-03-29,3049.0,96542.0,tgju
2014-03-30,3064.0,96542.0,tgju
2014-03-31,3063.0,96680.0,tgju
2014-04-05,3043.0,97073.0,tgju
2014-04-06,3058.0,96888.0,tgju
2014-04-07,3090.0,97027.0,tgju
2014-04-08,3080.0,98804.0,tgju
2014-04-09,3081.0,98273.0,tgju
2014-04-10,3079.0,99035.0,tgju
2014-04-12,3121.0,99266.0,tgju
2014-04-13,3130.0,99958.0,tgju
2014-04-14,3180.0,100770.0,tgju
2014-04-15,3156.0,100190.0,tgju
2014-04-16,3171.0,100420.0,tgju
2014-04-17,3173.0,100070.0,tgju
2014-04-19,3209.0,100190.0,tgju
2014-04-20,3240.0,100420.0,tgju
2014-04-21,3316.0,100770.0,tgju
2014-04-22,3265.0,102840.0,tgju
2014-04-23,3254.0,102743.0,tgju
2014-04-26,3335.0,103280.0,tgju
2014-04-27,3282.0,105730.0,tgju
2014-04-28,3295.0,103929.0,tgju
2014-04-29,3298.0,103652.0,tgju
2014-04-30,3310.0,103341.0,tgju
2014-05-01,3313.0,103537.0,tgju
2014-05-03,3278.0,104322.0,tgju
2014-05-04,3314.0,104033.0,tgju
2014-05-05,3304.0,104172.0,tgju
2014-05-06,3291.0,103295.0,tgju
2014-05-07,3290.0,102186.0,tgju
2014-05-08,3287.0,101621.0,tgju
2014-05-10,3236.0,99451.0,tgju
2014-05-11,3249.0,99982.0,tgju
2014-05-12,3248.0,100536.0,tgju
2014-05-14,3245.0,100847.0,tgju
2014-05-15,3293.0,100743.0,tgju
2014-05-17,3276.0,101228.0,tgju
2014-05-18,3282.0,101378.0,tgju
2014-05-19,3294.0,100582.0,tgju
2014-05-20,3290.0,100951.0,tgju
2014-05-21,3287.0,100778.0,tgju
2014-05-25,3283.0,100628.0,tgju
2014-05-28,3278.0,97835.0,tgju
2014-05-31,3281.0,97893.0,tgju
2014-06-01,3282.0,97719.0,tgju
2014-06-02,3280.0,98008.0,tgju
2014-06-07,3245.0,96485.0,tgju
2014-06-08,3232.0,96715.0,tgju
2014-06-09,3240.0,95953.0,tgju
2014-06-10,3240.0,97200.0,tgju
2014-06-11,3245.0,97258.0,tgju
2014-06-14,3212.0,97662.0,tgju
2014-06-15,3179.0,97546.0,tgju
2014-06-16,3204.0,96542.0,tgju
2014-06-17,3193.0,96992.0,tgju
2014-06-18,3211.0,97050.0,tgju
2014-06-21,3192.0,99486.0,tgju
2014-06-22,3172.0,99151.0,tgju
2014-06-23,3167.0,98862.0,tgju
2014-06-24,3167.0,98724.0,tgju
2014-06-25,3165.0,98655.0,tgju
2014-06-28,3118.0,98158.7,tgju
2014-06-29,3114.0,98484.2,tgju
2014-06-30,3118.0,97988.7,tgju
2014-07-01,3133.0,97900.6,tgju
2014-07-02,3127.0,98543.2,tgju
2014-07-05,3095.0,96923.0,tgju
2014-07-06,3126.0,96761.0,tgju
2014-07-07,3118.0,97385.0,tgju
2014-07-08,3105.0,97512.0,tgju
2014-07-09,3102.0,98066.0,tgju
2014-07-12,3136.0,98573.0,tgju
2014-07-13,3123.0,97870.0,tgju
2014-07-14,3117.0,97119.0,tgju
2014-07-15,3136.0,96785.0,tgju
2014-07-16,3143.0,97350.0,tgju
2014-07-20,3133.0,97189.0,tgju
2014-07-21,3133.0,96877.0,tgju
2014-07-22,3133.0,96981.0,tgju
2014-07-23,3139.0,96808.0,tgju
2014-07-26,3137.0,97512.0,tgju
2014-07-27,3129.0,97327.0,tgju
2014-07-30,3123.1,96950.4,tgju
2014-08-02,3140.0,97246.0,tgju
2014-08-03,3142.0,97454.0,tgju
2014-08-04,3140.0,97189.0,tgju
2014-08-05,3140.0,97293.0,tgju
2014-08-06,3132.0,97385.0,tgju
2014-08-09,3122.0,97904.0,tgju
2014-08-10,3125.0,97558.0,tgju
2014-08-11,3119.0,97664.0,tgju
2014-08-12,3127.0,97558.0,tgju
2014-08-13,3118.0,97664.0,tgju
2014-08-16,3102.0,96982.0,tgju
2014-08-17,3107.0,96751.0,tgju
2014-08-18,3105.0,96809.0,tgju
2014-08-19,3093.0,96578.0,tgju
2014-08-20,3092.0,95655.0,tgju
2014-08-23,3116.0,96347.0,tgju
2014-08-24,3133.0,96290.0,tgju
2014-08-25,3127.0,96751.0,tgju
2014-08-26,3130.0,96578.0,tgju
2014-08-27,3130.0,96866.0,tgju
2014-08-30,3150.0,97328.0,tgju
2014-08-31,3148.0,97155.0,tgju
2014-09-01,3173.0,96866.0,tgju
2014-09-02,3172.0,96866.0,tgju
2014-09-03,3181.0,96866.0,tgju
2014-09-06,3168.0,96520.0,tgju
2014-09-07,3198.0,96693.0,tgju
2014-09-08,3175.0,96463.0,tgju
2014-09-09,3179.0,96290.0,tgju
2014-09-10,3184.0,96117.0,tgju
2014-09-13,3191.0,94560.0,tgju
2014-09-14,3198.0,95079.0,tgju
2014-09-15,3192.0,95655.0,tgju
2014-09-17,3201.0,95655.0,tgju
2014-09-20,3167.0,93810.0,tgju
2014-09-21,3171.0,93753.0,tgju
2014-09-22,3188.0,94502.0,tgju
2014-09-23,3194.0,94963.0,tgju
2014-09-24,3200.0,94329.0,tgju
2014-09-27,3264.0,96232.0,tgju
2014-09-28,3235.0,96174.0,tgju
2014-09-29,3241.0,95540.0,tgju
2014-09-30,3243.0,95540.0,tgju
2014-10-01,3240.0,95250.6,tgju
2014-10-06,3239.0,95540.0,tgju
2014-10-07,3237.0,96059.0,tgju
2014-10-08,3248.0,96808.0,tgju
2014-10-11,3250.0,96116.0,tgju
2014-10-14,3244.0,96117.0,tgju
2014-10-15,3250.0,96405.0,tgju
2014-10-18,3234.0,96174.0,tgju
2014-10-19,3219.0,96059.0,tgju
2014-10-20,3228.0,96174.0,tgju
2014-10-21,3222.0,96001.0,tgju
2014-10-22,3228.0,95771.0,tgju
2014-10-25,3217.0,95021.0,tgju
2014-10-26,3236.0,95136.0,tgju
2014-10-27,3245.0,95136.0,tgju
2014-10-28,3239.0,95079.0,tgju
2014-10-29,3245.0,94617.0,tgju
2014-11-01,3253.0,92289.1,tgju
2014-11-05,3250.0,91677.0,tgju
2014-11-08,3248.0,92888.0,tgju
2014-11-09,3254.0,92599.0,tgju
